4.0986	-2.9106
2.8007	0.4240
4.5915	-2.9614
3.8898	-1.2468
3.5428	-1.9705
5.4713	-0.9379
4.2047	-1.6724
4.4783	-3.8748
5.7936	-7.3088
6.4804	-5.6091
5.1372	1.7298
2.4045	0.2309
3.6038	-2.8466
4.4351	-1.6414
8.1515	-4.6371
1.2480	-1.3938
2.3587	0.8249
2.9524	0.2344
4.6716	-2.0187
5.2421	-0.2748
2.9768	0.0922
3.2822	-1.6427
3.6572	-2.8101
3.6086	-0.0218
3.6721	-2.3192
5.1598	0.3928
7.1749	-1.8317
0.2585	-0.2796
3.8809	-2.5390
5.0964	0.1827
1.9451	-0.0416
4.8932	-1.3683
4.1789	0.5021
5.4617	-4.5529
3.8590	-0.2435
4.3597	-4.9244
0.9263	-0.1679
7.7452	-1.9697
6.1842	-6.9919
1.3216	-1.3736
3.5573	-2.1557
6.4744	-6.3853
2.3699	-1.2223
4.2536	-6.4992
1.9580	0.4926
1.4744	-1.6313
2.3391	0.5250
3.6933	-5.3017
6.1889	-0.7794
1.2449	-1.0651
3.2143	-2.6598
3.8511	-4.8493
1.4148	0.2337
4.5050	-7.5951
2.7900	-3.6526
4.9319	-4.9460
1.8100	-1.0250
4.9057	-6.2491
2.4107	-3.5023
0.8902	-0.4993
3.3813	-2.6006
4.2552	-4.3348
2.7797	-0.5578
2.9615	0.1165
7.1152	-7.0129
0.9180	-0.2911
5.7170	-4.0269
5.3107	-1.5510
2.8252	-1.4629
1.3764	-0.9656
0.3991	-0.0420
3.8678	-1.6936
3.7404	-3.9862
7.3058	0.5677
1.8394	-1.7060
5.0647	-8.0191
4.5679	-1.7043
3.7522	-2.0865
3.9108	-4.5711
4.6248	-0.6420
3.6830	-2.1825
3.8985	-6.3635
4.9683	-4.4887
4.1872	-4.4596
2.7100	-2.4563
3.2839	-0.7744
1.9985	-0.1151
4.0181	-4.3415
4.7123	-1.9890
2.6290	-0.2011
2.8257	-1.3708
1.4615	-0.4101
6.2609	-2.0220
4.5149	0.4655
2.7652	-0.4929
2.2129	-2.3468
3.8262	-1.9395
2.5482	0.1861
10.0676	-3.9674
2.2259	0.1426
3.6488	-3.3123
5.0073	-6.4517
4.4171	1.2782
1.8379	-0.5976
0.3703	-0.6626
0.9453	-1.5431
3.4094	0.2456
2.9666	-2.3395
3.8118	-0.2860
3.9278	1.3175
4.5816	-0.7011
5.4856	-0.5979
3.9390	-6.3971
0.7114	-0.4879
4.1364	-0.2252
5.3341	-1.3716
2.1019	-3.0426
6.3284	-1.6772
5.0606	-5.8677
3.8306	-0.0150
6.7489	-2.1764
3.0175	-1.0910
3.9744	-4.0384
6.1500	-5.3828
2.1391	-1.6180
4.1763	-1.0828
2.2600	0.4721
4.7360	-4.9489
5.0283	-5.4372
0.5954	-0.1091
4.0577	0.4847
4.2377	-8.8522
6.1055	-4.3752
1.9963	-0.5136
2.5575	-3.9361
4.3202	-3.9611
3.8011	-0.0464
6.5977	-6.8841
6.1667	-6.5278
3.1532	-0.5706
2.9686	-2.0036
2.6992	-4.7623
2.2883	-0.7282
2.2375	-0.3926
1.4788	-0.8131
1.1835	-0.9998
2.3997	-0.2215
3.1863	-1.2557
5.4878	-5.2183
5.1397	-6.1832
5.9619	-4.3292
4.1152	-2.8033
3.9623	-3.7677
2.5520	-0.7110
5.7196	-3.8771
1.8327	-0.8986
5.9975	-4.9471
6.0059	-4.8199
2.3842	0.2271
6.1447	-0.9639
3.4366	-4.6205
3.6676	-0.2642
1.1434	-0.7304
5.6975	-1.6397
1.9510	-0.6408
3.9807	-2.1653
1.1799	-1.9790
1.7548	-0.0825
5.0137	-7.6325
5.4443	-6.7780
2.2489	-4.1249
5.4599	-4.5164
4.0840	-4.7440
4.8789	-6.5307
6.1904	-9.2483
3.2823	-1.8888
5.1495	-1.3520
2.2097	0.0646
4.7185	-1.5040
4.0865	0.5998
4.1178	-3.9169
3.0118	-3.5921
5.1647	0.1762
1.4531	-1.0044
4.8313	0.6498
1.2108	-0.6440
5.2329	-1.9835
6.0242	-6.5040
4.9000	-6.1019
5.3333	-5.9515
5.7622	-6.6281
1.9122	-1.0764
0.3986	-0.5383
0.4607	-0.0924
5.3876	-3.8762
5.8675	-7.6934
4.1906	-6.8135
3.9081	1.5137
5.5056	-0.9196
2.5567	-0.8114
5.1891	-0.1793
4.1385	-4.9727
3.1390	-0.7753
7.0510	2.5186
0.8996	-0.0550
1.7978	-1.5081
1.0377	-1.8789
9.7506	1.6388
4.0214	0.4039
6.2569	-3.1334
4.5159	-0.0875
4.0491	-1.0288
4.0962	-1.6271
2.6629	1.1545
6.6733	-5.5311
4.7688	1.0263
3.3752	-0.0618
3.8181	-0.5364
3.6416	-2.2392
7.6830	-12.0176
4.7655	-4.8299
4.8349	-6.8237
3.2199	-1.1931
5.0643	-1.9152
4.6649	-2.4100
5.9088	-5.5977
0.9378	-0.5013
8.4763	2.0539
5.8395	-2.1321
4.6634	-3.3169
2.7567	-0.6544
6.6746	-4.8372
2.7918	-5.1119
4.0004	0.7283
3.5560	0.3013
5.1335	-1.5490
2.7838	0.4202
4.0410	-2.5620
5.9751	-2.5740
2.7303	-0.6403
2.5763	-0.8360
3.8899	0.6956
1.6482	-1.2999
2.5780	-0.8884
2.8442	-0.9475
2.0986	-1.4491
2.3427	-1.3018
4.2512	-3.7884
3.0703	-5.6651
7.3672	-2.2875
0.9862	-0.8306
0.9404	-0.3839
2.1708	-1.4406
4.1844	-3.6110
0.3985	-0.1783
4.0333	-1.9099
5.0929	-5.7395
2.9965	0.1983
5.5515	-4.6768
3.3368	-0.9681
4.9611	-0.9696
4.6966	0.5648
2.7001	0.3856
0.6163	-0.1465
0.3683	-0.2507
5.3431	-0.8694
1.6423	-1.9555
1.4835	-0.6150
4.8452	-1.2128
5.4264	-3.3467
1.9873	0.0298
4.6726	-3.3246
0.2305	-0.0837
4.4776	-5.9166
7.2970	-0.1439
4.4901	1.4682
3.9594	-1.5136
4.6031	-7.2561
4.6753	-2.0118
2.8513	-1.9452
3.3359	0.7906
7.6888	-4.5059
3.7735	-4.5542
4.5239	1.9172
2.6759	-1.4550
6.2479	-5.4836
1.1523	-0.1354
0.9823	-1.5815
1.0968	-1.9226
1.1391	-2.0151
4.4436	-3.7570
2.1585	-1.0017
6.7090	-5.8336
1.1204	-0.5983
5.0658	-2.4931
3.0330	-2.5235
3.3602	1.3159
3.0904	-0.8462
5.1970	-0.0949
4.3577	-2.5077
5.5782	-4.4021
3.2752	-2.3622
3.0042	-3.5184
4.7426	-5.4796
5.6659	-0.6831
4.5460	-4.9133
6.5153	-13.0633
3.0113	-3.6643
4.4617	-3.1415
3.1028	-3.1652
4.6665	1.2771
1.3834	-0.2989
1.6814	-0.1305
0.5140	-0.1327
1.0124	-1.2109
1.7042	-0.8793
4.0928	-4.9237
0.4793	-0.7275
4.2508	-0.3485
1.8876	-0.8704
4.0862	-4.8849
7.4926	-0.5643
4.0919	0.1795
4.5788	-3.4849
3.2941	-1.0074
5.5285	-0.3650
2.8880	-0.7617
3.8958	1.5458
4.0482	0.5942
4.9528	1.2193
3.3755	-0.2046
2.8768	-0.7517
4.0020	-0.0369
3.4410	-0.1864
4.8277	-0.5387
7.2505	-1.9119
4.2154	0.3869
3.5494	0.2401
3.3333	-4.4678
4.1938	-0.5691
0.9696	-1.4737
2.1716	-3.5993
2.5523	-3.1979
3.8516	0.6556
3.2555	-2.6381
5.7861	-4.5379
5.2696	-8.5925
3.5650	-4.9495
4.2895	-0.8448
4.0340	-7.7054
2.4659	-1.5830
5.3577	1.5177
6.0786	-4.3379
1.6303	0.4801
2.8480	-3.9090
2.1253	-0.1902
3.9045	0.3438
3.7499	-1.5347
5.8288	-3.0821
1.8683	-1.5222
3.3788	-1.0097
0.7474	-1.2316
0.2390	-0.2812
3.3806	-0.8257
7.7324	-2.6099
2.3493	-0.4946
4.6729	-3.7601
3.5442	-2.2883
3.4973	1.0822
2.9542	1.5821
2.8790	1.6409
1.4275	0.9661
6.8354	2.8048
1.2950	0.5507
8.9815	-0.8476
5.4378	1.4847
3.0920	0.3065
3.2126	0.7432
2.4539	-1.6556
3.1534	-0.1375
2.2813	-0.4915
2.7850	0.1219
5.8196	2.2303
2.1279	-1.2245
4.3552	2.0210
4.7845	1.9692
2.4790	0.6094
0.9238	0.4771
5.3681	-0.7739
4.2351	-1.3768
2.2489	-0.3918
2.7633	-0.5300
3.4708	1.7157
1.2970	-0.1811
4.9480	2.2248
3.0636	-1.2657
4.2054	-4.6289
4.0618	2.2860
7.2125	2.1333
0.7021	-0.3136
6.1218	-4.5668
5.5709	-3.2626
2.2528	0.5025
3.0035	1.4570
5.4272	0.1334
3.1263	2.2094
2.1603	-0.1549
2.4090	0.4123
3.6225	2.0819
1.6309	1.3096
5.2627	-0.4227
8.2013	1.4400
7.2710	0.6949
6.5376	0.0779
1.8155	-1.4008
3.6623	1.9980
3.0603	1.6555
3.0865	0.2768
5.4035	0.0703
2.0024	0.9780
2.6691	1.7862
3.7466	1.7120
6.1565	-0.1230
3.6043	2.3272
6.8856	0.0143
2.0995	1.2619
7.2140	0.1290
3.0967	1.2953
2.5387	-0.3172
3.7759	2.2214
4.0932	1.3128
2.9190	1.0484
4.6954	3.2191
8.1968	2.6413
2.9368	0.8244
3.7874	-4.9016
3.1137	1.8172
2.9721	1.1878
1.9509	0.6893
5.7365	-0.0670
3.4889	0.2876
5.4171	1.3873
4.1221	0.6678
1.7473	-0.1721
4.1220	1.2252
7.1032	0.0950
7.3877	3.0169
5.0172	0.8740
3.4167	2.1428
4.4088	0.8169
1.6977	-0.2803
1.6317	0.0396
3.3408	0.9532
5.0373	2.7474
2.8327	1.3397
7.0783	-0.6242
5.6715	0.7109
3.1292	0.9863
9.7811	-3.5767
6.2719	2.5603
2.9368	0.8244
5.0373	2.7474
6.3614	0.7056
5.5690	0.9741
2.5748	0.9042
6.1885	1.0207
1.9599	1.1713
3.7240	0.8206
4.2643	2.7363
3.3176	1.3645
4.4832	1.1640
3.9491	0.4658
3.8322	1.6481
5.6356	-0.2285
6.2319	1.6066
3.0276	1.1786
5.4802	1.4090
6.1512	1.1364
5.1650	-0.8672
2.7914	1.7974
6.8896	2.2656
4.9864	1.0158
3.2726	1.4132
3.3576	-1.0698
5.6701	-2.0078
5.8070	-0.4231
5.2371	1.2410
9.6638	0.8404
2.6914	0.9911
5.7761	2.1545
4.8003	2.3456
6.2485	-1.3288
7.4809	-0.9157
5.0422	2.9375
1.5936	0.5253
4.4694	2.2161
3.3987	1.4581
3.7178	1.5467
3.2048	0.2641
0.8120	-0.0068
3.9354	-2.0381
2.9692	1.1404
3.4578	0.2043
3.6925	-1.4875
3.0999	2.1938
6.1714	-1.0552
5.9473	-1.3846
0.3916	-0.1274
1.8446	0.5697
2.0523	0.8312
3.5945	0.5565
6.5156	-1.4499
4.7774	-1.0663
2.4600	0.5325
4.4159	-2.6078
3.3824	1.6671
3.0802	2.1525
2.1648	1.0371
2.1673	0.6888
2.7529	1.2989
4.2914	1.9252
0.9101	0.6881
4.4236	-3.9273
4.4262	-2.5465
3.8141	0.5160
3.0564	1.7316
2.0381	0.0644
2.5479	-0.5245
1.9451	1.2809
3.3031	0.9410
5.2449	2.7475
5.2832	1.6310
5.4552	-0.6263
2.9012	-0.1539
3.9617	1.5313
5.5853	1.1105
5.1754	-6.4349
5.3967	2.8157
5.5849	1.7921
5.8481	0.7739
3.2911	0.7917
3.4941	-0.8364
1.6621	0.0497
1.8049	0.8606
13.9912	-0.0007
8.7637	0.1321
3.7851	0.3383
1.5082	0.7066
7.1124	-1.1172
5.1560	2.4652
3.2053	2.2034
2.5504	1.4728
4.9970	3.5843
4.1020	1.1941
5.0568	0.9468
0.2524	0.2183
1.3539	0.4792
4.5227	1.6894
3.2671	0.7227
4.4012	-0.6823
5.1472	1.9860
5.6247	1.7459
4.5973	2.3959
3.2965	0.9804
2.2127	0.7318
4.2360	1.0620
5.0240	0.0337
2.2094	2.0064
2.9480	1.1709
1.7908	0.7659
1.6969	1.4334
5.1391	1.3537
6.1126	1.5516
3.5386	1.4339
5.6446	0.9526
1.5693	-0.2253
3.9948	0.3452
1.1853	1.0855
4.7173	2.3624
3.1363	1.8024
3.9787	-0.0442
5.1411	3.4242
3.2220	-3.5104
3.8947	-1.7451
4.1883	1.6745
2.3804	-0.0044
2.2746	2.2289
1.7206	0.3937
4.3360	2.8777
1.8194	1.0786
1.5894	0.3379
3.0017	1.5640
4.2333	4.0841
3.8052	2.3024
2.4445	2.7947
3.8977	1.2889
5.8685	0.5134
6.2372	1.3619
6.3487	-0.5292
3.1952	0.2469
5.2885	1.2195
6.9452	2.5791
4.3830	2.1766
5.8710	3.5726
5.5295	-0.6850
4.9932	-0.1968
5.5336	-0.2540
5.2755	-1.2076
7.4791	3.9718
2.2382	1.1427
3.9496	1.2943
1.9293	1.6750
4.8641	0.2601
1.6016	0.8538
3.0340	2.2614
1.3369	0.1483
3.2399	0.0023
2.7548	1.1720
2.1388	1.1243
2.5638	-0.3292
2.8073	1.1068
3.5067	1.1153
4.7618	0.5304
2.6143	1.3375
1.1716	0.7139
0.8832	0.2714
2.1760	0.0988
4.2521	2.9174
2.8234	1.4310
5.5010	-0.7622
1.4912	-0.3250
5.0449	-5.0805
5.0088	-0.5859
6.2498	-0.6489
5.2410	1.8085
7.2820	-0.8252
1.8752	-0.7025
1.8217	0.7614
2.3497	0.2071
10.3584	0.8362
5.5186	-3.7353
4.8076	0.2632
3.6977	-0.7664
3.8885	0.6603
4.1949	-1.0268
3.5918	1.9510
1.4343	1.1192
3.8009	2.9815
1.9192	0.5471
4.9882	-0.4378
1.7143	0.3924
7.7896	3.2130
5.9888	-4.2549
3.0596	1.9689
1.7669	0.5373
2.7953	-5.6196
1.6447	1.0352
4.1354	2.5567
4.2800	0.5227
3.2148	1.9400
5.9467	-0.5766
4.5335	-0.4509
7.1749	-0.6124
2.5398	-2.0383
4.6172	0.4186
4.1634	2.8211
3.3351	0.0507
3.6163	0.9062
3.1475	-3.3251
3.3267	-4.0459
2.9655	-0.8877
2.2997	-0.0211
6.6547	2.9151
6.5024	-4.9561
2.7953	-5.6196
5.0721	-2.8972
2.0212	1.3325
6.1226	-7.7890
6.2327	-4.6168
4.7311	-1.9073
2.9750	-0.1676
3.4799	2.0379
5.5998	-0.0586
3.8311	0.4325
6.7290	2.8499
3.9677	0.6940
3.8887	-1.1251
1.9009	0.7322
2.8126	1.0254
2.6954	1.3335
3.4806	1.4423
1.7570	-0.0930
2.7952	0.1303
4.9441	2.0895
2.3271	0.9914
2.4202	-0.0909
4.0640	0.6032
6.0158	0.9127
3.7977	-0.4508
4.8330	1.4942
3.5702	0.7537
4.8496	0.1497
5.6923	0.4630
6.3003	0.6090
5.2829	2.7293
2.1234	0.4276
1.7744	1.1270
9.4266	0.2963
7.3759	2.6875
5.6947	-2.8193
4.2016	3.0847
2.2366	1.2383
4.1441	2.3263
2.1202	-0.3843
2.0997	-0.0527
2.3321	1.6767
2.6068	0.4101
2.5829	1.8113
8.3985	1.6449
4.0682	1.4248
2.4423	0.1866
4.0327	0.6782
3.2364	0.4256
5.3452	0.3419
3.0336	-1.3563
5.8274	3.1115
6.4935	-0.4770
2.6119	0.2302
1.5727	1.0809
1.2590	-0.5129
2.7756	0.2331
6.4643	0.0734
1.7982	0.9368
3.3741	1.4856
1.5727	1.0809
0.3827	-0.1461
1.0002	-0.9794
1.0475	-1.2342
1.3460	-0.9509
3.7720	-1.1621
5.3938	2.5801
6.1086	-0.3454
1.1993	-2.0474
2.2129	-0.5624
2.2785	0.5486
2.4882	0.2883
4.4900	1.9877
4.5662	0.4627
5.4508	-3.0147
1.3639	-0.0772
2.2934	-0.0720
0.7033	-1.0031
1.0684	-0.2118
0.6077	-1.0440
2.2398	-0.6877
0.5105	-0.2803
2.3505	-0.5356
3.8714	1.4616
1.6195	-0.7874
3.6070	-0.2617
4.7599	-5.8128
3.4124	-3.6429
3.0208	-2.1644
6.8701	-6.7715
1.2515	-0.7033
2.9337	-0.4760
2.9869	-0.6168
1.3275	-0.3522
0.2085	-0.2637
0.6140	0.0090
1.2383	-0.7247
2.5602	-0.4196
5.4083	-6.0458
2.0912	-1.4423
4.7483	-1.7900
0.5093	-0.1519
3.6422	-2.0843
6.2409	-3.9671
2.7750	0.3463
2.4310	-3.6586
4.0027	-0.9499
0.9370	-0.1205
4.9037	-2.4036
3.4603	-2.5905
3.1160	0.9368
4.8796	-6.8171
3.9914	-4.2717
3.0085	-0.5470
3.1893	0.8670
6.0862	-3.7472
3.0489	0.9175
3.8935	-0.0823
5.0106	0.6646
3.9084	-0.6608
2.2556	1.0746
3.5193	-0.1442
5.7564	0.3095
0.7255	-0.2574
2.2989	0.1383
3.2562	-2.7902
8.1434	-1.5386
0.7183	-0.2398
2.5948	-2.9100
4.5125	-4.2248
6.6628	1.3419
3.1930	-2.9172
2.6483	-4.1997
4.3092	-3.6029
2.2388	-0.3064
4.2780	-2.2067
3.4092	-4.9814
2.7563	0.9136
1.0718	-0.7632
2.5174	-4.7962
1.7911	-0.4187
7.3113	-1.4031
4.2049	-7.2525
2.4031	-0.6558
4.8823	0.0461
3.3916	0.5639
5.4676	-1.1746
6.2103	0.8063
5.3067	-0.0174
2.5434	0.6721
0.2802	-0.0115
5.0164	-0.3278
4.8710	-2.9110
0.5676	-0.2554
0.2562	-0.1572
5.1853	0.9099
3.6397	-1.9632
4.8748	-5.8025
1.8127	-2.1104
2.8819	-0.0641
3.2682	-2.7937
2.4400	-0.7992
3.4050	-0.8761
4.2519	-1.2737
6.1643	1.1481
3.8030	-1.1902
6.3650	-1.1581
4.7677	1.5593
4.7097	-1.8571
4.4692	-1.5325
3.2032	-0.0055
3.7881	-2.3516
3.6611	-1.3549
3.2550	-1.3245
4.0554	-0.3524
2.4969	-0.0473
5.5311	-5.3836
0.8295	-1.0078
1.2515	-0.1793
3.6440	-0.0560
6.4580	-6.2554
2.4302	-0.0716
5.7900	-6.8407
3.2832	-2.7890
5.5629	1.2857
6.0048	-1.5990
0.7003	-0.2842
3.5328	-1.0322
7.0000	-2.5113
4.1769	0.8007
3.9502	1.5548
3.6090	0.1869
4.1333	-0.3522
5.2200	-3.5529
6.7795	-9.1102
7.5588	-8.5246
6.6952	-7.2386
5.6933	-7.7244
8.1294	4.1720
3.4796	-2.3774
2.1276	-0.5918
2.8659	-1.4929
2.3735	-1.5954
2.9563	-1.5138
1.1400	-0.3902
3.1383	-1.9130
5.4175	2.5359
6.6800	-3.0881
2.9539	-3.1177
3.7765	-0.9076
2.3995	-2.0453
2.8654	-1.2409
6.4266	-3.5313
2.5169	-0.9806
3.9497	-2.1585
4.5710	-2.2369
2.7438	-2.9643
1.3352	-3.5730
4.4774	-1.7398
7.3149	-1.2385
7.3324	-4.3920
3.4796	-1.8315
0.7166	-0.0266
1.9960	-1.0611
5.5172	-1.4129
6.0767	-0.8080
3.1759	1.1136
2.2037	-0.8951
4.6102	-0.8716
4.0964	-0.7008
4.9567	0.6285
5.8096	-2.0560
5.2260	-0.9766
4.2863	-0.8543
6.8554	-2.9126
2.4567	0.1388
3.9550	-4.0264
3.0154	-0.2090
3.2258	0.4860
3.5999	-3.0913
5.1862	-5.3096
4.3502	-0.0344
8.6166	-3.1719
1.8856	0.7270
1.7669	0.5373
5.3919	2.1909
5.1028	1.5974
3.6122	-3.7099
6.6262	-1.6067
4.2553	0.1917
5.9483	0.8652
0.8184	0.2613
7.8028	3.0575
6.8932	-6.0738
4.3033	1.2106
6.2588	1.8034
2.8333	-0.1841
2.7161	1.1955
1.7896	0.9493
4.3824	0.2257
11.5297	1.0912
4.3617	0.7740
5.1080	1.6806
8.2258	3.5431
6.4714	-0.2784
2.5451	0.2827
9.7367	-0.8181
3.4071	-0.1685
7.2201	0.1219
2.8052	-3.0883
5.9650	-6.1925
4.1671	-2.1828
5.1462	-2.8906
5.6760	1.2885
5.4132	0.8256
8.9779	0.8980
2.2030	1.1472
4.7917	2.4421
8.5762	0.2344
9.1428	-0.9675
2.1394	-0.3778
10.1366	-1.2719
3.7882	0.7391
2.5466	0.6662
5.8871	-1.0624
1.9526	0.6739
2.6374	1.4569
1.4629	0.8352
1.5992	0.8653
4.2391	-1.6371
3.0495	1.7293
4.4462	-1.5548
3.8256	-2.8926
2.4953	-2.5805
2.5175	-3.5144
0.6526	-0.8444
2.4014	0.4821
4.9872	-3.0358
10.0411	-3.3487
4.8883	-7.5398
0.9390	0.4989
1.1932	0.4916
4.9778	-3.6491
5.2421	1.2153
9.0913	1.4125
5.1786	1.1395
6.2045	1.1442
5.6374	-4.3883
3.6939	-2.5324
5.8295	0.2244
3.3179	2.1609
2.7050	1.9684
6.9282	2.6266
3.4255	0.9770
5.8124	3.0912
3.0040	1.4500
2.6189	1.3432
2.0512	-0.5854
3.3226	1.0692
3.0006	1.3205
4.8270	1.6138
3.0105	-0.3643
7.2730	0.8444
3.2591	0.3041
7.6054	-1.5456
5.0502	1.0683
5.1281	2.2813
6.5611	3.0039
2.3990	2.4150
6.2588	-5.8549
7.3801	-5.8241
4.8204	-3.9217
3.3215	0.5726
3.3349	1.7891
4.0282	1.7024
1.6692	0.4909
2.5453	1.4006
5.0597	1.4952
1.8038	-0.1964
2.6024	-1.7000
4.6058	0.3110
3.8266	-0.3635
5.3927	-1.0549
6.0834	-0.0021
3.4687	-0.4732
3.9871	1.7131
3.6880	1.7902
3.6893	0.8441
4.2710	2.1815
6.1579	-0.5034
4.8235	1.6313
5.5520	0.6471
4.6853	-1.8006
2.5136	0.0129
5.9571	-0.4601
2.1219	1.8428
1.3788	0.3514
4.3731	0.8219
5.1005	0.2737
6.2800	-1.8595
2.4039	1.3355
3.1691	0.9985
2.6383	1.4809
5.0030	2.8634
1.3343	0.5796
2.2197	-0.3733
3.4221	-1.8569
2.0581	-1.5214
3.3979	1.3137
3.3611	-0.6280
2.6965	1.9921
2.0909	-0.0653
4.4564	-1.1204
4.7231	-1.0881
5.7539	-1.6268
2.7454	0.1340
6.2988	2.2097
4.0025	1.3988
3.5115	0.5166
5.8005	0.2562
4.1515	-0.1043
4.5455	2.5385
3.8466	1.7483
1.6388	0.4726
2.9920	-0.0704
4.0474	1.9648
3.6061	1.3064
3.4083	1.1465
3.6947	1.9858
2.2502	0.0992
3.4822	0.6068
4.4618	0.7851
5.0057	2.0437
4.4291	1.2697
4.1361	-0.4220
5.6972	0.8572
4.5313	2.8267
3.8539	3.2255
4.6419	0.1111
5.3095	0.0124
10.5667	3.7919
4.7998	-0.2088
0.9051	0.3876
0.8802	0.4234
3.3587	1.2945
1.0801	0.3787
4.3911	0.7308
3.8307	-0.0212
1.7818	1.0151
6.0090	3.2523
4.7484	-0.7251
6.1347	1.3408
3.5987	0.0078
10.9728	2.3443
3.1143	-1.0357
3.6988	0.3564
3.0603	1.6555
3.6623	1.9980
5.1074	1.6775
7.9416	1.9751
6.8182	1.6683
2.8992	1.5606
3.4666	0.5249
5.2717	1.3446
2.7953	0.9605
3.8710	1.5966
5.5455	1.7867
1.4160	0.1148
7.9885	0.5928
2.7376	0.9278
3.1519	0.6126
4.1226	3.4332
2.9627	1.2761
3.3709	-4.1779
3.3191	0.7407
1.0082	-0.1642
4.8277	0.8152
3.1681	-5.0340
3.2998	1.2701
4.6240	-5.0764
3.9114	0.1476
7.9034	5.2246
3.3023	-1.6703
8.1327	1.7364
0.9512	0.6768
0.9350	0.7818
6.5022	-3.9336
2.4761	1.5569
1.3188	0.8437
2.5008	2.0003
4.5604	3.7365
1.8752	1.1828
5.6819	2.7550
2.2071	1.1042
3.9629	0.1496
3.6057	0.7977
4.4756	-2.9274
0.4078	-0.9382
4.1032	-2.8263
5.4598	-2.3796
2.0117	0.0992
4.2273	1.9544
2.8678	0.3494
4.7927	2.4102
2.7949	1.4397
3.4144	2.5234
4.1589	-0.1897
3.7315	-4.9074
6.0879	0.2829
2.6873	0.1882
2.0725	0.8742
7.5606	1.8665
